Código,Tipo,Marca,Km Atual,Km Troca,Fe,Cr,Pb,Cu,Sn,Al,Ni,Ag,Si,B,Na,Mg,Ca,Ba,P,Zn,Mo,Ti,V,K,Oxi,Nit,Sul,Ful,Agu,Gli,Dil,DiagCorr,DiagComb,DiagCont
64275:,OM 366	LA  MOTOR,RIMULA SMV,224093.0,12728.0,28.0,0.0,3.0,2.0,2.0,3.0,0.0,0.0,5.0,0.0,252.0,678.0,1021.0,0.0,1019.0,1267.0,3.0,0.0,0.0,4.0,"0,02","0,01","0,05","0,25","<0,10","<0,08","<2,00",G,G,G
69420:,OM 366	LA  MOTOR,RIMULA SMV,234572.0,12897.0,97.0,3.0,17.0,8.0,3.0,7.0,2.0,0.0,11.0,0.0,206.0,525.0,1381.0,0.0,910.0,1126.0,10.0,0.0,0.0,0.0,"0,07","0,08","0,19","0,74","<0,10","<0,08","<2,00",G,G,G
74580:,OM 366	LA  MOTOR,RIMULA SMV,244220.0,10233.0,87.0,3.0,11.0,5.0,3.0,6.0,1.0,0.0,8.0,0.0,19.0,60.0,2374.0,0.0,536.0,673.0,7.0,0.0,0.0,2.0,"0,09","0,12","0,16","0,58","<0,10","<0,08","<2,00",G,G,G
76538:,OM 366	LA  MOTOR,RIMULA SMV,252933.0,8471.0,69.0,2.0,8.0,4.0,3.0,6.0,1.0,0.0,7.0,0.0,7.0,21.0,2489.0,0.0,540.0,668.0,6.0,0.0,0.0,5.0,"0,09","0,13","0,14","0,54","<0,10","<0,08","<2,00",G,G,G
57464:,OM 366	LA  MOTOR,RIMULA SMV,274162.0,10591.0,110.0,3.0,10.0,5.0,4.0,7.0,2.0,0.0,11.0,0.0,243.0,761.0,1148.0,0.0,1035.0,1322.0,10.0,0.0,0.0,5.0,"0,06","0,07","0,21","1,32","<0,10","<0,08","<2,00",G,G,G
65154:,OM 366	LA  MOTOR,RIMULA SMV,294329.0,9002.0,92.0,2.0,10.0,4.0,3.0,6.0,1.0,0.0,9.0,0.0,224.0,629.0,1420.0,0.0,1031.0,1303.0,7.0,0.0,0.0,5.0,"0,07","0,08","0,16","0,66","<0,10","<0,08","<2,00",G,G,G
65268:,OM 366	LA  MOTOR,RIMULA SMV,301765.0,7759.0,84.0,3.0,5.0,4.0,3.0,6.0,1.0,0.0,7.0,0.0,47.0,140.0,2573.0,0.0,684.0,863.0,5.0,0.0,0.0,6.0,"0,14","0,16","0,13","0,63","<0,10","<0,08","<2,00",G,G,G
72025:,OM 366	LA  MOTOR,RIMULA SMV,313899.0,9527.0,85.0,3.0,9.0,4.0,3.0,6.0,1.0,0.0,8.0,0.0,9.0,34.0,2608.0,0.0,567.0,733.0,6.0,0.0,0.0,3.0,"0,12","0,15","0,17","0,63","<0,10","<0,08","<2,00",G,G,G
74694:,OM 366	LA  MOTOR,RIMULA SMV,323468.0,7233.0,59.0,1.0,3.0,3.0,2.0,4.0,0.0,0.0,5.0,0.0,5.0,24.0,2681.0,0.0,595.0,765.0,4.0,0.0,0.0,1.0,"0,08","0,12","0,13","0,53","<0,10","<0,08","<2,00",G,G,G
50356:,OM 366	LA  MOTOR,RIMULA SMV,254186.0,10854.0,57.0,2.0,4.0,4.0,2.0,6.0,1.0,0.0,9.0,0.0,247.0,622.0,1006.0,0.0,998.0,1243.0,9.0,0.0,0.0,1.0,"0,06","0,06","0,14","0,44",<0.10,"<0,08","<2,00",G,G,G
51059:,OM 366	LA  MOTOR,RIMULA SMV,265169.0,8757.0,50.0,2.0,8.0,4.0,7.0,6.0,1.0,0.0,10.0,0.0,229.0,612.0,1114.0,0.0,1072.0,1136.0,7.0,0.0,0.0,19.0,"0,06","0,06","0,14","0,57","<0,10","<0,08","<2,00",G,G,G
61397:,OM 366	LA  MOTOR,RIMULA SMV,279349.0,10346.0,88.0,3.0,12.0,5.0,4.0,7.0,2.0,0.0,10.0,0.0,246.0,790.0,1189.0,0.0,1081.0,1363.0,11.0,0.0,0.0,6.0,"0,07","0,07","0,18","0,58","<0,10","<0,08","<2,00",G,G,G
65123:,OM 366	LA  MOTOR,RIMULA SMV,290551.0,11836.0,96.0,3.0,10.0,5.0,4.0,7.0,2.0,0.0,10.0,2.0,245.0,715.0,1283.0,0.0,987.0,1292.0,9.0,0.0,0.0,6.0,"0,08","0,08","0,17","0,52","<0,10","<0,08","<2,00",G,G,G
68017:,OM 366	LA  MOTOR,RIMULA SMV,301381.0,10787.0,79.0,4.0,6.0,4.0,3.0,5.0,0.0,0.0,7.0,0.0,25.0,74.0,2612.0,0.0,614.0,801.0,5.0,0.0,0.0,3.0,"0,06","0,10","0,14","0,40","<0,10","<0,08","<2,00",G,G,G
70583:,OM 366	LA  MOTOR,RIMULA SMV,309843.0,8827.0,57.0,3.0,8.0,3.0,2.0,3.0,0.0,0.0,7.0,0.0,10.0,32.0,1642.0,0.0,365.0,464.0,4.0,0.0,0.0,0.0,"0,07","0,09","0,10","0,37","<0,10","<0,08","5,38",G,G,R
74666:,OM 366	LA  MOTOR,RIMULA SMV,322770.0,7420.0,44.0,1.0,1.0,3.0,2.0,3.0,0.0,0.0,4.0,0.0,1.0,17.0,2394.0,0.0,507.0,683.0,2.0,0.0,0.0,0.0,"0,09","0,12","0,11","0,34","<0,10","<0,08","<2,00",G,G,G
50305:,OM 366	LA  MOTOR,RIMULA SMV,262804.0,10708.0,73.0,2.0,3.0,3.0,2.0,6.0,1.0,0.0,9.0,0.0,209.0,578.0,916.0,0.0,875.0,1163.0,10.0,0.0,0.0,1.0,"0,05","0,06","0,16","0,8",<0.10,"<0,08","<2,00",G,G,G
50981:,OM 366	LA  MOTOR,RIMULA SMV,272394.0,8044.0,70.0,3.0,8.0,3.0,6.0,7.0,2.0,0.0,9.0,0.0,231.0,713.0,1099.0,0.0,1112.0,1358.0,9.0,0.0,0.0,14.0,"0,04","0,04","0,10","0,56","<0,10","<0,08","<2,00",G,G,G
61404:,OM 366	LA  MOTOR,RIMULA SMV,287617.0,28761.0,93.0,3.0,14.0,11.0,4.0,8.0,0.0,0.0,10.0,0.0,250.0,716.0,1093.0,0.0,1049.0,1322.0,7.0,0.0,0.0,4.0,"0,06","0,05","0,15","0,35","<0,10","<0,08","<2,00",G,G,G
69414:,OM 366	LA  MOTOR,RIMULA SMV,304299.0,8289.0,125.0,4.0,11.0,8.0,4.0,10.0,3.0,6.0,12.0,1.0,195.0,509.0,1434.0,0.0,863.0,1086.0,12.0,0.0,0.0,0.0,"0,10","0,12","0,22","0,89","<0,10","<0,08","<2,00",G,G,G
74677:,OM 366	LA  MOTOR,RIMULA SMV,312704.0,6975.0,80.0,2.0,2.0,6.0,3.0,6.0,1.0,0.0,7.0,0.0,22.0,69.0,2652.0,0.0,620.0,760.0,7.0,0.0,0.0,2.0,"0,09","0,13","0,14","0,62","<0,10","<0,08","<2,00",G,G,G
50357:,OM 366	LA  MOTOR,RIMULA SMV,254972.0,9002.0,95.0,2.0,6.0,4.0,2.0,8.0,1.0,0.0,10.0,0.0,262.0,662.0,1054.0,0.0,1038.0,1299.0,7.0,0.0,0.0,1.0,"0,08","0,1","0,2","0,92",<0.10,"<0,08","<2,00",G,G,G
54012:,OM 366	LA  MOTOR,RIMULA SMV,258516.0,10033.0,108.0,3.0,10.0,5.0,4.0,9.0,1.0,0.0,12.0,0.0,254.0,805.0,1210.0,0.0,1097.0,1462.0,7.0,0.0,0.0,6.0,"0,08","0,10","0,21","0,93","<0,10","<0,08","<2,00",G,G,G
61409:,OM 366	LA  MOTOR,RIMULA SMV,270140.0,10153.0,153.0,3.0,11.0,7.0,4.0,10.0,1.0,0.0,12.0,0.0,266.0,787.0,1187.0,0.0,1075.0,1360.0,7.0,0.0,0.0,4.0,"0,09","0,10","0,21","0,99","<0,10","<0,08","<2,00",Y,G,G
64347:,OM 366	LA  MOTOR,RIMULA SMV,280528.0,10142.0,160.0,4.0,11.0,9.0,5.0,8.0,1.0,0.0,10.0,0.0,245.0,718.0,1243.0,0.0,1031.0,1352.0,5.0,0.0,0.0,7.0,"0,08","0,09","0,19","0,98","<0,10","<0,08","<2,00",Y,G,G
65203:,OM 366	LA  MOTOR,RIMULA SMV,288284.0,8509.0,117.0,3.0,9.0,7.0,4.0,9.0,0.0,0.0,9.0,0.0,189.0,537.0,1700.0,0.0,932.0,1194.0,3.0,0.0,0.0,8.0,"0,06","0,08","0,14","0,81","<0,10","<0,08","<2,00",G,G,G
70608:,OM 366	LA  MOTOR,RIMULA SMV,297687.0,7412.0,106.0,2.0,10.0,11.0,3.0,9.0,0.0,0.0,8.0,0.0,126.0,383.0,1953.0,0.0,827.0,1063.0,1.0,0.0,0.0,4.0,"0,11","0,12","0,16","0,75","<0,10","<0,08","<2,00",G,G,G
50479:,OM 366	LA  MOTOR,RIMULA SMV,243696.0,8798.0,67.0,2.0,6.0,3.0,3.0,6.0,1.0,0.0,8.0,0.0,227.0,547.0,854.0,0.0,851.0,1124.0,8.0,0.0,0.0,4.0,"0,05","0,08","0,13","0,64",<0.10,"<0,08","<2,00",G,G,G
51060:,OM 366	LA  MOTOR,RIMULA SMV,257358.0,9762.0,69.0,2.0,11.0,5.0,7.0,8.0,1.0,0.0,11.0,0.0,223.0,597.0,1097.0,0.0,1031.0,1086.0,9.0,0.0,0.0,19.0,"0,06","0,07","0,17","0,62","<0,10","<0,08","<2,00",G,G,G
57498:,OM 366	LA  MOTOR,RIMULA SMV,269211.0,11191.0,103.0,3.0,11.0,4.0,4.0,8.0,2.0,0.0,10.0,0.0,261.0,692.0,1020.0,0.0,1033.0,1276.0,11.0,0.0,0.0,5.0,"0,06","0,06","0,19","0,70","<0,10","<0,08","<2,00",G,G,G
64286:,OM 366	LA  MOTOR,RIMULA SMV,280872.0,11408.0,97.0,3.0,9.0,4.0,3.0,8.0,1.0,0.0,9.0,0.0,248.0,657.0,1047.0,0.0,979.0,1181.0,9.0,0.0,0.0,3.0,"0,06","0,07","0,18","0,78","<0,10","<0,08","<2,00",G,G,G
65214:,OM 366	LA  MOTOR,RIMULA SMV,291579.0,10960.0,118.0,5.0,10.0,4.0,5.0,8.0,1.0,1.0,8.0,0.0,29.0,93.0,2564.0,0.0,660.0,814.0,7.0,0.0,0.0,1.0,"0,06","0,11","0,14","0,57","<0,10","<0,08","<2,00",G,G,G
69387:,OM 366	LA  MOTOR,RIMULA SMV,301737.0,9080.0,72.0,2.0,1.0,3.0,1.0,5.0,0.0,0.0,7.0,0.0,3.0,31.0,2687.0,0.0,521.0,668.0,4.0,0.0,0.0,0.0,"0,04","0,09","0,10","0,47","<0,10","<0,08","<2,00",G,G,G
74579:,OM 366	LA  MOTOR,RIMULA SMV,312352.0,10264.0,75.0,3.0,7.0,4.0,3.0,6.0,1.0,0.0,7.0,0.0,3.0,21.0,2480.0,0.0,509.0,636.0,5.0,0.0,0.0,1.0,"0,08","0,11","0,15","0,50","<0,10","<0,08","<2,00",G,G,G
76547:,OM 366	LA  MOTOR,RIMULA SMV,321825.0,9191.0,75.0,3.0,10.0,3.0,3.0,7.0,1.0,0.0,7.0,0.0,5.0,17.0,2561.0,0.0,559.0,707.0,5.0,0.0,0.0,5.0,"0,08","0,12","0,14","0,56","<0,10","<0,08","<2,00",G,G,G
50390:,OM 366	A   MOTOR,RIMULA SMV,219821.0,10766.0,71.0,2.0,7.0,4.0,3.0,9.0,2.0,0.0,12.0,0.0,255.0,657.0,1042.0,0.0,1046.0,1320.0,10.0,0.0,0.0,0.0,"0,07","0,07","0,19","0,57",<0.10,"<0,08","<2,00",G,G,G
50408:,OM 366	A   MOTOR,RIMULA SMV,208511.0,10212.0,69.0,2.0,7.0,4.0,4.0,9.0,2.0,0.0,12.0,0.0,247.0,585.0,945.0,0.0,962.0,1185.0,10.0,0.0,0.0,6.0,"0,06","0,08","0,14","0,53",<0.10,"<0,08","<2,00",G,G,G
51099:,OM 366	A   MOTOR,RIMULA SMV,229989.0,8742.0,62.0,2.0,7.0,3.0,4.0,7.0,1.0,0.0,11.0,0.0,255.0,781.0,1182.0,0.0,1090.0,1445.0,9.0,0.0,0.0,7.0,"0,12","0,08","0,08","0,46","<0,10","<0,08","<2,00",G,G,G
61414:,OM 366	A   MOTOR,RIMULA SMV,242945.0,10705.0,88.0,2.0,8.0,5.0,3.0,8.0,2.0,0.0,10.0,0.0,261.0,749.0,1111.0,0.0,1052.0,1356.0,11.0,0.0,0.0,3.0,"0,08","0,07","0,18","0,77","<0,10","<0,08","<2,00",G,G,G
65112:,OM 366	A   MOTOR,RIMULA SMV,252852.0,10017.0,66.0,2.0,7.0,3.0,4.0,6.0,1.0,0.0,8.0,0.0,256.0,751.0,1147.0,0.0,1049.0,1352.0,8.0,0.0,0.0,7.0,"0,05","0,04","0,12","0,41","<0,10","<0,08","<2,00",G,G,G
65261:,OM 366	A   MOTOR,RIMULA SMV,264292.0,11440.0,72.0,2.0,8.0,3.0,3.0,7.0,1.0,0.0,7.0,0.0,76.0,218.0,2257.0,0.0,706.0,920.0,6.0,0.0,0.0,6.0,"0,13","0,15","0,12","0,32","<0,10","<0,08","<2,00",G,G,G
70593:,OM 366	A   MOTOR,RIMULA SMV,273986.0,10315.0,61.0,2.0,6.0,4.0,3.0,8.0,1.0,0.0,10.0,0.0,10.0,33.0,2560.0,0.0,553.0,684.0,6.0,0.0,0.0,5.0,"0,09","0,12","0,13","0,30","<0,10","<0,08","<2,00",G,G,G
74645:,OM 366	A   MOTOR,RIMULA SMV,284159.0,10164.0,55.0,1.0,1.0,3.0,2.0,5.0,0.0,0.0,5.0,0.0,4.0,23.0,2935.0,0.0,577.0,709.0,5.0,0.0,0.0,0.0,"0,09","0,12","0,12","0,36","<0,10","<0,08","<2,00",G,G,G
50360:,OM 366	LA  MOTOR,RIMULA SMV,237174.0,10154.0,64.0,2.0,9.0,4.0,6.0,11.0,2.0,0.0,9.0,1.0,220.0,600.0,954.0,0.0,957.0,1162.0,9.0,0.0,0.0,15.0,"0,05","0,06","0,16","0,77",<0.10,"<0,08","<2,00",G,G,G
50409:,OM 366	LA  MOTOR,RIMULA SMV,226863.0,10913.0,81.0,3.0,8.0,5.0,4.0,10.0,2.0,0.0,11.0,0.0,226.0,535.0,999.0,0.0,931.0,1129.0,11.0,0.0,0.0,6.0,"0,06","0,09","0,15","0,87",<0.10,"<0,08","<2,00",G,G,G
51072:,OM 366	LA  MOTOR,RIMULA SMV,245505.0,8187.0,64.0,2.0,7.0,3.0,6.0,7.0,1.0,0.0,10.0,0.0,244.0,615.0,1092.0,0.0,1077.0,1187.0,7.0,0.0,0.0,15.0,"0,04","0,04","0,13","0,64","<0,10","<0,08","<2,00",G,G,G
61396:,OM 366	LA  MOTOR,RIMULA SMV,260974.0,11527.0,115.0,3.0,10.0,6.0,4.0,9.0,3.0,0.0,11.0,0.0,255.0,753.0,1140.0,0.0,1082.0,1360.0,12.0,0.0,0.0,5.0,"0,05","0,06","0,18","0,75","<0,10","<0,08","<2,00",G,G,G
64341:,OM 366	LA  MOTOR,RIMULA SMV,272651.0,11164.0,125.0,3.0,10.0,5.0,4.0,9.0,2.0,0.0,10.0,0.0,246.0,712.0,1160.0,0.0,1015.0,1331.0,11.0,0.0,0.0,6.0,"0,06","0,07","0,16","0,72","<0,10","<0,08","<2,00",G,G,G
65201:,OM 366	LA  MOTOR,RIMULA SMV,279542.0,8613.0,102.0,2.0,6.0,4.0,1.0,7.0,1.0,0.0,7.0,3.0,43.0,117.0,2534.0,0.0,667.0,830.0,6.0,0.0,0.0,7.0,"0,04","0,08","0,10","0,54","<0,10","<0,08","<2,00",G,G,G
69409:,OM 366	LA  MOTOR,RIMULA SMV,289733.0,7830.0,71.0,3.0,2.0,3.0,3.0,6.0,0.0,1.0,7.0,0.0,15.0,26.0,2270.0,0.0,505.0,631.0,4.0,0.0,0.0,0.0,"0,07","0,11","0,11","0,54","<0,10","<0,08","<2,00",G,G,G
74565:,OM 366	LA  MOTOR,RIMULA SMV,302668.0,9428.0,88.0,3.0,2.0,4.0,3.0,8.0,1.0,0.0,8.0,0.0,3.0,23.0,2948.0,0.0,590.0,708.0,5.0,0.0,0.0,2.0,"0,07","0,12","0,15","0,71","<0,10","<0,08","<2,00",G,G,G
76564:,OM 366	LA  MOTOR,RIMULA SMV,312795.0,8420.0,74.0,2.0,1.0,3.0,2.0,6.0,0.0,0.0,6.0,0.0,2.0,16.0,2548.0,0.0,552.0,687.0,4.0,0.0,0.0,0.0,"0,11","0,14","0,14","0,76","<0,10","<0,08","<2,00",G,G,G
50361:,OM 366	LA  MOTOR,RIMULA SMV,222784.0,11607.0,63.0,2.0,10.0,6.0,6.0,11.0,2.0,0.0,10.0,1.0,224.0,612.0,951.0,0.0,959.0,1190.0,9.0,0.0,0.0,15.0,"0,06","0,07","0,19","0,63",<0.10,"<0,08","<2,00",G,G,G
57496:,OM 366	LA  MOTOR,RIMULA SMV,244571.0,12038.0,81.0,3.0,9.0,6.0,4.0,8.0,2.0,0.0,9.0,0.0,259.0,683.0,1005.0,0.0,1024.0,1274.0,11.0,0.0,0.0,4.0,"0,06","0,05","0,18","0,68","<0,10","<0,08","<2,00",G,G,G
65170:,OM 366	LA  MOTOR,RIMULA SMV,268556.0,9373.0,86.0,3.0,5.0,4.0,3.0,6.0,1.0,0.0,7.0,0.0,39.0,116.0,2564.0,0.0,654.0,833.0,7.0,0.0,0.0,4.0,"0,05","0,10","0,12","0,44","<0,10","<0,08","<2,00",G,G,G
69382:,OM 366	LA  MOTOR,RIMULA SMV,280865.0,8031.0,50.0,1.0,5.0,4.0,3.0,5.0,1.0,1.0,7.0,0.0,11.0,39.0,2618.0,0.0,584.0,716.0,5.0,0.0,0.0,5.0,"0,04","0,08","0,09","0,40","<0,10","<0,08","<2,00",G,G,G
72057:,OM 366	LA  MOTOR,RIMULA SMV,291689.0,8448.0,67.0,2.0,4.0,4.0,3.0,6.0,0.0,0.0,7.0,0.0,2.0,20.0,2454.0,0.0,529.0,684.0,5.0,0.0,0.0,3.0,"0,05","0,09","0,12","0,41","<0,10","<0,08","<2,00",G,G,G
76532:,OM 366	LA  MOTOR,RIMULA SMV,303566.0,7577.0,50.0,2.0,5.0,3.0,3.0,5.0,0.0,0.0,6.0,0.0,5.0,17.0,2518.0,0.0,554.0,671.0,5.0,0.0,0.0,7.0,"0,17","0,17","0,11","0,34","<0,10","<0,08","<2,00",G,G,G
50333:,OM 366	LA  MOTOR,RIMULA SMV,227778.0,12661.0,71.0,2.0,3.0,4.0,0.0,4.0,0.0,0.0,9.0,0.0,244.0,646.0,1024.0,0.0,931.0,1215.0,9.0,0.0,0.0,1.0,"0,06","0,06","0,17","0,56",<0.10,"<0,08","<2,00",G,G,G
51057:,OM 366	LA  MOTOR,RIMULA SMV,239292.0,10834.0,55.0,2.0,12.0,4.0,8.0,8.0,1.0,0.0,11.0,0.0,236.0,574.0,1073.0,0.0,1027.0,1083.0,8.0,0.0,0.0,22.0,"0,06","0,05","0,16","0,57","<0,10","<0,08","<2,00",G,G,G
57500:,OM 366	LA  MOTOR,RIMULA SMV,253903.0,12694.0,95.0,3.0,9.0,6.0,4.0,8.0,2.0,0.0,11.0,0.0,284.0,738.0,1097.0,0.0,1092.0,1364.0,11.0,0.0,0.0,5.0,"0,06","0,06","0,19","0,73","<0,10","<0,08","<2,00",G,G,G
64328:,OM 366	LA  MOTOR,RIMULA SMV,270531.0,6523.0,54.0,1.0,5.0,3.0,2.0,5.0,0.0,0.0,7.0,0.0,227.0,699.0,1211.0,0.0,960.0,1176.0,4.0,0.0,0.0,3.0,"0,04","0,03","0,09","0,34","<0,10","<0,08","<2,00",G,G,G
68016:,OM 366	LA  MOTOR,RIMULA SMV,286385.0,10124.0,72.0,2.0,3.0,4.0,3.0,6.0,0.0,0.0,8.0,0.0,24.0,67.0,2705.0,0.0,626.0,806.0,4.0,0.0,0.0,2.0,"0,04","0,08","0,11","0,45","<0,10","<0,08","<2,00",G,G,G
70576:,OM 366	LA  MOTOR,RIMULA SMV,294013.0,8382.0,58.0,2.0,4.0,4.0,3.0,5.0,0.0,0.0,7.0,0.0,4.0,24.0,2595.0,0.0,550.0,694.0,4.0,0.0,0.0,1.0,"0,05","0,09","0,10","0,41","<0,10","<0,08","<2,00",G,G,G
74609:,OM 366	LA  MOTOR,RIMULA SMV,306510.0,8149.0,56.0,2.0,3.0,7.0,2.0,5.0,0.0,0.0,6.0,0.0,8.0,34.0,2755.0,0.0,571.0,740.0,4.0,0.0,0.0,0.0,"0,09","0,12","0,13","0,45","<0,10","<0,08","<2,00",G,G,G
50306:,OM 366	LA  MOTOR,RIMULA SMV,218734.0,9266.0,104.0,3.0,12.0,7.0,3.0,11.0,2.0,0.0,12.0,0.0,213.0,586.0,932.0,0.0,862.0,1170.0,14.0,0.0,0.0,1.0,"0,08","0,09","0,24","0,95",<0.10,"<0,08","<2,00",G,G,G
51061:,OM 366	LA  MOTOR,RIMULA SMV,233515.0,10650.0,61.0,2.0,11.0,5.0,6.0,9.0,1.0,0.0,10.0,0.0,232.0,585.0,1065.0,0.0,1005.0,1097.0,9.0,0.0,0.0,16.0,"0,06","0,07","0,17","0,68","<0,10","<0,08","<2,00",G,G,G
61366:,OM 366	LA  MOTOR,RIMULA SMV,248227.0,13197.0,116.0,4.0,13.0,7.0,4.0,10.0,3.0,0.0,12.0,0.0,265.0,703.0,1033.0,0.0,1010.0,1289.0,14.0,0.0,0.0,4.0,"0,07","0,09","0,23","0,95","<0,10","<0,08","<2,00",G,G,G
64306:,OM 366	LA  MOTOR,RIMULA SMV,263077.0,14649.0,134.0,4.0,13.0,7.0,5.0,11.0,3.0,0.0,13.0,0.0,238.0,715.0,1194.0,0.0,981.0,1284.0,13.0,0.0,0.0,6.0,"0,13","0,13","0,22","0,85","<0,10","<0,08","<2,00",G,G,G
68008:,OM 366	LA  MOTOR,RIMULA SMV,279804.0,7196.0,56.0,2.0,3.0,3.0,3.0,6.0,0.0,0.0,6.0,0.0,10.0,38.0,2701.0,0.0,602.0,739.0,4.0,0.0,0.0,3.0,"0,03","0,08","0,09","0,41","<0,10","<0,08","<2,00",G,G,G
72022:,OM 366	LA  MOTOR,RIMULA SMV,293705.0,8533.0,59.0,2.0,3.0,3.0,3.0,6.0,0.0,0.0,7.0,0.0,3.0,20.0,2403.0,0.0,529.0,684.0,4.0,0.0,0.0,2.0,"0,07","0,10","0,12","0,46","<0,10","<0,08","<2,00",G,G,G
74650:,OM 366	LA  MOTOR,RIMULA SMV,303872.0,10341.0,78.0,3.0,5.0,4.0,3.0,7.0,0.0,0.0,7.0,0.0,3.0,18.0,2444.0,0.0,530.0,685.0,5.0,0.0,0.0,0.0,"0,08","0,12","0,15","0,55","<0,10","<0,08","<2,00",G,G,G
76562:,OM 366	LA  MOTOR,RIMULA SMV,311667.0,7349.0,53.0,2.0,6.0,3.0,2.0,4.0,0.0,0.0,5.0,0.0,4.0,18.0,2423.0,0.0,536.0,699.0,3.0,0.0,0.0,0.0,"0,08","0,12","0,13","0,50","<0,10","<0,08","<2,00",G,G,G
50347:,OM 366	LA  MOTOR,RIMULA SMV,232660.0,8395.0,34.0,1.0,4.0,2.0,6.0,8.0,0.0,0.0,5.0,0.0,191.0,569.0,742.0,0.0,838.0,967.0,5.0,0.0,0.0,10.0,"0,05","0,06","0,12","0,5",<0.10,"<0,08","<2,00",G,G,G
50444:,OM 366	LA  MOTOR,RIMULA SMV,224073.0,11986.0,76.0,2.0,7.0,5.0,2.0,7.0,1.0,0.0,9.0,0.0,261.0,615.0,1005.0,0.0,1014.0,1335.0,10.0,0.0,0.0,1.0,"0,07","0,09","0,16","0,71",<0.10,"<0,08","<2,00",G,G,G
54040:,OM 366	LA  MOTOR,RIMULA SMV,246810.0,9770.0,84.0,2.0,8.0,4.0,4.0,8.0,2.0,0.0,11.0,0.0,255.0,723.0,1091.0,0.0,1101.0,1438.0,10.0,0.0,0.0,2.0,"0,07","0,08","0,19","0,70","<0,10","<0,08","<2,00",G,G,G
61379:,OM 366	LA  MOTOR,RIMULA SMV,257710.0,8448.0,100.0,4.0,8.0,10.0,5.0,8.0,1.0,0.0,9.0,0.0,269.0,757.0,1128.0,0.0,1086.0,1387.0,9.0,0.0,0.0,6.0,"0,09","0,09","0,16","0,74","<0,10","<0,08","<2,00",G,G,G
64316:,OM 366	LA  MOTOR,RIMULA SMV,271618.0,8042.0,69.0,2.0,8.0,5.0,3.0,7.0,1.0,0.0,8.0,0.0,244.0,728.0,1155.0,0.0,1084.0,1337.0,7.0,0.0,0.0,6.0,"0,07","0,07","0,14","0,58","<0,10","<0,08","<2,00",G,G,G
65223:,OM 366	LA  MOTOR,RIMULA SMV,284068.0,10442.0,88.0,5.0,6.0,4.0,4.0,8.0,1.0,0.0,8.0,0.0,32.0,90.0,2590.0,0.0,651.0,813.0,6.0,0.0,0.0,4.0,"0,06","0,10","0,13","0,52","<0,10","<0,08","<2,00",G,G,G
69386:,OM 366	LA  MOTOR,RIMULA SMV,292601.0,8868.0,54.0,1.0,0.0,3.0,1.0,4.0,0.0,0.0,5.0,0.0,14.0,61.0,2543.0,0.0,524.0,669.0,3.0,0.0,0.0,0.0,"0,05","0,09","0,10","0,47","<0,10","<0,08","<2,00",G,G,G
76548:,OM 366	LA  MOTOR,RIMULA SMV,311563.0,8018.0,60.0,2.0,5.0,3.0,3.0,7.0,0.0,0.0,6.0,0.0,6.0,19.0,2542.0,0.0,554.0,710.0,5.0,0.0,0.0,5.0,"0,08","0,13","0,14","0,49","<0,10","<0,08","<2,00",G,G,G
76588:,OM 366	LA  MOTOR,RIMULA SMV,313945.0,10683.0,73.0,3.0,5.0,3.0,3.0,7.0,0.0,0.0,6.0,0.0,4.0,20.0,2636.0,0.0,577.0,754.0,6.0,0.0,0.0,0.0,"0,09","0,14","0,15","0,59","<0,10","<0,08","<2,00",G,G,G
50473:,OM 366	LA  MOTOR,RIMULA SMV,225629.0,9893.0,47.0,1.0,5.0,3.0,2.0,5.0,1.0,0.0,8.0,0.0,221.0,528.0,832.0,0.0,810.0,1066.0,6.0,0.0,0.0,1.0,"0,05","0,07","0,13","0,59",<0.10,"<0,08","<2,00",G,G,G
50982:,OM 366	LA  MOTOR,RIMULA SMV,237205.0,8761.0,53.0,2.0,9.0,3.0,6.0,8.0,2.0,0.0,10.0,0.0,246.0,751.0,1162.0,0.0,1152.0,1421.0,7.0,0.0,0.0,14.0,"0,06","0,06","0,15","0,75","<0,10","<0,08","<2,00",G,G,G
57408:,OM 366	LA  MOTOR,RIMULA SMV,248985.0,8361.0,65.0,2.0,8.0,3.0,5.0,8.0,1.0,0.0,10.0,0.0,269.0,798.0,1215.0,0.0,1197.0,1453.0,8.0,0.0,0.0,12.0,"0,05","0,05","0,16","0,63","<0,10","<0,08","<2,00",G,G,G
65114:,OM 366	LA  MOTOR,RIMULA SMV,272115.0,6358.0,61.0,2.0,6.0,3.0,4.0,5.0,1.0,0.0,7.0,0.0,243.0,714.0,1242.0,0.0,1026.0,1307.0,5.0,0.0,0.0,7.0,"0,04","0,04","0,11","0,56","<0,10","<0,08","<2,00",G,G,G
65260:,OM 366	LA  MOTOR,RIMULA SMV,284249.0,9147.0,71.0,2.0,4.0,3.0,3.0,6.0,1.0,0.0,7.0,0.0,38.0,115.0,2693.0,0.0,667.0,861.0,4.0,0.0,0.0,6.0,"0,11","0,14","0,13","0,61","<0,10","<0,08","<2,00",G,G,G
70594:,OM 366	LA  MOTOR,RIMULA SMV,296780.0,9500.0,73.0,3.0,9.0,4.0,4.0,8.0,1.0,0.0,9.0,0.0,8.0,26.0,2487.0,0.0,522.0,661.0,6.0,0.0,0.0,5.0,"0,12","0,14","0,15","0,51","<0,10","<0,08","<2,00",G,G,G
